Time	Price	Volume
20140804:10:00:04.993750	1603.58	199119
20140804:10:00:04.994462	998.54	338616
20140804:10:00:04.994529	1572.1	116359
20140804:10:00:04.997717	1242.85	159370
20140804:10:00:05.001256	1714.79	701552
20140804:10:00:05.001499	1450.34	5923
20140804:10:00:05.002401	1309.49	45286
20140804:10:00:05.002979	1045.61	734203
20140804:10:00:05.003076	1316.75	415747
20140804:10:00:05.003280	1461.52	506094
20140804:10:00:05.003603	1602.32	734570
20140804:10:00:05.004566	1177.02	380711
20140804:10:00:05.004799	1168.83	734393
20140804:10:00:05.006060	1229.55	177801
20140804:10:00:05.006898	971.73	699075
20140804:10:00:05.010817	1177.64	398482
20140804:10:00:05.011664	1488.23	13117
20140804:10:00:05.013130	1177.74	55508
20140804:10:00:05.014247	1858.22	453692
20140804:10:00:05.015075	1505.78	627982
20140804:10:00:05.017663	1292.84	72500
20140804:10:00:05.019797	1132.39	258000
20140804:10:00:05.020147	1429.84	733388
20140804:10:00:05.021015	1572.61	451442
20140804:10:00:05.022097	1366.84	618441
20140804:10:00:05.022953	1177.79	555593
20140804:10:00:05.024164	1595.78	687399
20140804:10:00:05.024184	1110.13	315058
20140804:10:00:05.026831	1169.33	733842
20140804:10:00:05.026941	991.96	29864
20140804:10:00:05.027015	1143.32	561112
20140804:10:00:05.028950	1487.45	230305
20140804:10:00:05.029203	1260.34	682997
20140804:10:00:05.030087	1055.41	329202
20140804:10:00:05.031084	1519.84	493508
20140804:10:00:05.032952	1656.42	433517
20140804:10:00:05.033357	1360.97	169946
20140804:10:00:05.033613	1292.34	617529
20140804:10:00:05.034232	1425.91	308326
20140804:10:00:05.035024	1316.69	263302
20140804:10:00:05.035763	898.27	99600
20140804:10:00:05.036113	1552.3	655620
20140804:10:00:05.036145	1414.53	632714
20140804:10:00:05.036938	1818.37	707143
20140804:10:00:05.037248	1057.3	269826
20140804:10:00:05.038246	1053.26	126330
20140804:10:00:05.039916	1398.76	214653
20140804:10:00:05.039922	962.18	617805
20140804:10:00:05.041413	1378.51	125029
20140804:10:00:05.041748	1171.68	151000
20140804:10:00:05.042839	1286.33	29102
20140804:10:00:05.046162	1333.9	478916
20140804:10:00:05.047133	1633.7	619550
20140804:10:00:05.047475	1189	553801
20140804:10:00:05.047752	1211.04	741098
20140804:10:00:05.047989	1143.69	19742
20140804:10:00:05.049481	1238.59	504102
20140804:10:00:05.049984	1471.26	315289
20140804:10:00:05.054829	964.01	54827
20140804:10:00:05.055343	964.36	296263
20140804:10:00:05.057112	1192.9	400652
20140804:10:00:05.057725	996.19	593329
20140804:10:00:05.059712	1637.81	479245
20140804:10:00:05.059990	1089.16	143221
20140804:10:00:05.060011	1429.64	528572
20140804:10:00:05.060698	1485.93	322395
20140804:10:00:05.063275	1602.94	324881
20140804:10:00:05.063887	1121.42	521897
20140804:10:00:05.064005	1380.39	516402
20140804:10:00:05.064695	1469.81	111157
20140804:10:00:05.067427	1105.23	501085
20140804:10:00:05.068594	1460.26	621149
20140804:10:00:05.068630	1242.05	482555
20140804:10:00:05.069709	1157.54	435213
20140804:10:00:05.072307	1132.57	471117
20140804:10:00:05.074218	1242.58	709507
20140804:10:00:05.075175	964.21	201170
20140804:10:00:05.075232	1622.23	622331
20140804:10:00:05.075491	973.06	647796
20140804:10:00:05.076395	1218.97	323181
20140804:10:00:05.076493	1212.09	677669
20140804:10:00:05.078552	1448.41	161410
20140804:10:00:05.079860	1618.87	522719
20140804:10:00:05.082251	1361.23	452009
20140804:10:00:05.082642	1523.34	236821
20140804:10:00:05.084833	1206.6	461355
20140804:10:00:05.084970	1444.02	637511
20140804:10:00:05.085671	1686.73	93613
20140804:10:00:05.086045	1068.22	30235
20140804:10:00:05.086391	1282.42	392023
20140804:10:00:05.086393	1290.41	129189
20140804:10:00:05.087053	1414.54	603506
20140804:10:00:05.088083	1303.08	298275
20140804:10:00:05.088877	2067.85	258482
20140804:10:00:05.089216	1257.79	27132
20140804:10:00:05.091018	1265	48754
20140804:10:00:05.091608	1695.27	197764
20140804:10:00:05.093707	1494.95	649200
20140804:10:00:05.094137	1196.39	264595
20140804:10:00:05.096136	1353.76	280140
20140804:10:00:05.097237	986.88	474831
20140804:10:00:05.097285	1444.64	417331
20140804:10:00:05.098351	1389.89	206587
20140804:10:00:05.098705	1072.31	621116
20140804:10:00:05.099549	1256.38	106099
20140804:10:00:05.099571	1418.26	296494
20140804:10:00:05.100980	1671.79	443802
20140804:10:00:05.101194	1808.31	218509
20140804:10:00:05.101543	1330.3	105571
20140804:10:00:05.101862	1167.18	68134
20140804:10:00:05.102709	1208.52	685076
20140804:10:00:05.104359	1323.25	520910
20140804:10:00:05.104926	1144.37	136636
20140804:10:00:05.105454	1513.81	548119
20140804:10:00:05.107377	1085.49	162458
20140804:10:00:05.107905	1136.45	702256
20140804:10:00:05.108625	1190.12	298080
20140804:10:00:05.108663	1441.22	732369
20140804:10:00:05.108791	1863.79	645224
20140804:10:00:05.110123	1077.89	629004
20140804:10:00:05.110178	1158.99	400616
20140804:10:00:05.110523	1552.32	680514
20140804:10:00:05.111109	1004.08	193936
20140804:10:00:05.111792	1664.86	520492
20140804:10:00:05.112712	1031.94	145417
20140804:10:00:05.114571	1087	117848
20140804:10:00:05.115795	1340.97	479722
20140804:10:00:05.115859	1566.24	146308
20140804:10:00:05.116747	1259.24	356960
20140804:10:00:05.118137	1207.33	734547
20140804:10:00:05.119350	1233.07	702905
20140804:10:00:05.119623	1557.2	383792
20140804:10:00:05.120651	1358.48	154936
20140804:10:00:05.121983	1165.07	201909
20140804:10:00:05.123808	1702.39	583864
20140804:10:00:05.124130	1110.26	268697
20140804:10:00:05.124488	967.53	162106
20140804:10:00:05.124610	1191	161975
20140804:10:00:05.125943	1378.17	545608
20140804:10:00:05.126007	1270.87	170268
20140804:10:00:05.126077	1661.87	562593
20140804:10:00:05.127523	1201.9	252641
20140804:10:00:05.127720	1319.5	431308
20140804:10:00:05.128350	1033.13	166674
20140804:10:00:05.128419	1688.66	690263
20140804:10:00:05.128756	1008.92	679975
20140804:10:00:05.129861	1289.29	391742
20140804:10:00:05.130353	1455.66	514017
20140804:10:00:05.132846	1112.65	562508
20140804:10:00:05.133070	1585.64	505090
20140804:10:00:05.134481	1578.13	34880
20140804:10:00:05.134557	1653.11	612443
20140804:10:00:05.137098	1016.34	608477
20140804:10:00:05.137627	1298.44	618946
20140804:10:00:05.139705	1586.19	298777
20140804:10:00:05.139795	1251.26	451165
20140804:10:00:05.141431	1352.36	397677
20140804:10:00:05.141958	1243.94	409351
20140804:10:00:05.143385	1049.65	736671
20140804:10:00:05.143703	1760.61	408144
20140804:10:00:05.144401	1358.67	747204
20140804:10:00:05.146150	1277.65	612104
20140804:10:00:05.147162	1237.23	545629
20140804:10:00:05.147419	1378.3	157269
20140804:10:00:05.147734	1958.81	270777
20140804:10:00:05.152115	1747.12	728943
20140804:10:00:05.155304	1014.58	747524
20140804:10:00:05.158942	1588.04	56613
20140804:10:00:05.162769	1007.41	431462
20140804:10:00:05.163196	1157.51	520196
20140804:10:00:05.163478	1511.92	628673
20140804:10:00:05.164234	1180.04	672543
20140804:10:00:05.165474	1670.98	284655
20140804:10:00:05.171842	969.67	731909
20140804:10:00:05.172772	1317.51	712115
20140804:10:00:05.172907	1241.54	15176
20140804:10:00:05.174603	1366.33	24881
20140804:10:00:05.175160	1112.33	465108
20140804:10:00:05.175807	1449.2	516678
20140804:10:00:05.176595	1724.67	357239
20140804:10:00:05.177587	1446.14	605935
20140804:10:00:05.177888	1235.09	680806
20140804:10:00:05.178120	1790.11	337108
20140804:10:00:05.178458	1298.4	371596
20140804:10:00:05.179011	1822.52	642394
20140804:10:00:05.179065	1133.55	5641
20140804:10:00:05.180265	1162.68	511250
20140804:10:00:05.182146	1206.79	52040
20140804:10:00:05.183662	1144.58	331357
20140804:10:00:05.184341	1283.26	728408
20140804:10:00:05.186172	1083.52	96103
20140804:10:00:05.186326	1656.75	646052
20140804:10:00:05.186367	2058.54	696104
20140804:10:00:05.186411	1421.24	497160
20140804:10:00:05.187809	1550.84	39138
20140804:10:00:05.187831	1182.38	29951
20140804:10:00:05.188155	1508.7	133258
20140804:10:00:05.188202	1626.51	475230
20140804:10:00:05.188235	1146.22	586215
20140804:10:00:05.190028	1330.63	126594
20140804:10:00:05.190944	1838.24	321662
20140804:10:00:05.191187	1082.64	67680
20140804:10:00:05.191328	1562.38	447499
20140804:10:00:05.192215	1482.18	191282
20140804:10:00:05.192561	1639.14	636607
20140804:10:00:05.193026	1571.21	592913
20140804:10:00:05.193812	1786.56	227383
20140804:10:00:05.194616	1840.69	455842
20140804:10:00:05.195538	1456.1	446520
20140804:10:00:05.196356	1557.91	265507
20140804:10:00:05.199053	1138.69	446575
20140804:10:00:05.199187	1197.06	7563
20140804:10:00:05.199587	1552.97	671245
20140804:10:00:05.202071	1470.31	227210
20140804:10:00:05.202357	1370.12	552704
20140804:10:00:05.203408	1569.24	115720
20140804:10:00:05.203813	1037.66	339469
20140804:10:00:05.204313	1829.97	156729
20140804:10:00:05.205234	1185.92	272999
20140804:10:00:05.206583	1508.47	442452
20140804:10:00:05.207521	1189.95	1200
20140804:10:00:05.209295	1722.82	707055
20140804:10:00:05.211249	1102.64	535451
20140804:10:00:05.211562	1085.15	706060
20140804:10:00:05.212461	1266.69	13302
20140804:10:00:05.213452	1427.46	275657
20140804:10:00:05.215172	1442.18	365120
20140804:10:00:05.217105	1417.89	337424
20140804:10:00:05.217148	1809.84	374499
20140804:10:00:05.220833	1473.41	610390
20140804:10:00:05.220881	1215.61	609314
20140804:10:00:05.220926	1148.44	16450
20140804:10:00:05.220929	991.14	734496
20140804:10:00:05.221169	1806.5	115857
20140804:10:00:05.221354	1629.68	540086
20140804:10:00:05.221839	997.16	307374
20140804:10:00:05.222286	1146.89	135012
20140804:10:00:05.222453	1399.08	196430
20140804:10:00:05.223752	1242.31	112036
20140804:10:00:05.225457	1820.62	644224
20140804:10:00:05.227193	929.19	734921
20140804:10:00:05.230362	1440.47	157034
20140804:10:00:05.230646	1016.12	359385
20140804:10:00:05.231003	940.64	378401
20140804:10:00:05.231146	1278.88	239153
20140804:10:00:05.231439	1717.9	50530
20140804:10:00:05.231539	1381.21	176594
20140804:10:00:05.233754	1410.02	456146
20140804:10:00:05.236088	890.27	325803
20140804:10:00:05.236224	929.04	353764
20140804:10:00:05.237670	1133.55	522111
20140804:10:00:05.237830	1247.94	541396
20140804:10:00:05.238033	1041.5	182715
20140804:10:00:05.238038	1043.93	289134
20140804:10:00:05.238146	1483.7	226055
20140804:10:00:05.238868	1843.33	82608
20140804:10:00:05.240813	1269.72	213302
20140804:10:00:05.241386	1181.04	303425
20140804:10:00:05.241804	1064.27	739983
20140804:10:00:05.242610	1262.84	333750
20140804:10:00:05.243223	1314.89	142758
20140804:10:00:05.243229	1020.32	253593
20140804:10:00:05.243568	1460.41	662446
20140804:10:00:05.244225	1014.12	87938
20140804:10:00:05.244718	952.95	17584
20140804:10:00:05.246566	1103.45	179223
20140804:10:00:05.248479	1339.12	90585
20140804:10:00:05.248947	961.12	671786
20140804:10:00:05.248955	1310.96	603782
20140804:10:00:05.252083	1238.8	40720
20140804:10:00:05.252641	1176.69	299936
20140804:10:00:05.253449	1074.7	194581
20140804:10:00:05.253763	1325.16	668524
20140804:10:00:05.253780	1194.18	11096
20140804:10:00:05.255631	1286.45	271531
20140804:10:00:05.258461	1265.26	507451
20140804:10:00:05.260085	1004.1	2425
20140804:10:00:05.261347	1132.09	744202
20140804:10:00:05.262630	1112.25	78517
20140804:10:00:05.264008	1476.43	419128
20140804:10:00:05.264285	1380.16	78882
20140804:10:00:05.265449	1200.56	96018
20140804:10:00:05.266983	1383.43	363368
20140804:10:00:05.269970	1038.43	80253
20140804:10:00:05.270872	1129.66	345538
20140804:10:00:05.273575	1214.98	118495
20140804:10:00:05.275153	971.74	693055
20140804:10:00:05.275263	1602.65	495096
20140804:10:00:05.275528	1732.11	609475
20140804:10:00:05.276792	1279.88	219852
20140804:10:00:05.278386	1166.87	613076
20140804:10:00:05.278443	1443.34	725721
20140804:10:00:05.279517	1007.04	493961
20140804:10:00:05.280785	1730.76	18356
20140804:10:00:05.281168	1280.44	167462
20140804:10:00:05.282192	1301.5	204275
20140804:10:00:05.282344	1240.04	672399
20140804:10:00:05.282925	1006.04	449430
20140804:10:00:05.287887	989.22	401260
20140804:10:00:05.288563	1408.24	331569
20140804:10:00:05.288950	1373.43	110018
20140804:10:00:05.288966	1490.63	291048
20140804:10:00:05.289980	1229.1	65462
20140804:10:00:05.290534	1014.13	241131
20140804:10:00:05.291695	1434.84	608347
20140804:10:00:05.292051	956.08	257213
20140804:10:00:05.292430	1270.26	424639
20140804:10:00:05.292882	1203.01	658668
20140804:10:00:05.292897	1463.51	215827
20140804:10:00:05.295147	1499.93	249803
20140804:10:00:05.295217	1639.72	738559
20140804:10:00:05.296881	1307.71	53808
20140804:10:00:05.300613	1682.91	94481
20140804:10:00:05.300753	1231.69	37288
20140804:10:00:05.301638	1501.89	546603
20140804:10:00:05.302449	1373.68	474915
20140804:10:00:05.303589	1015.17	590704
20140804:10:00:05.304713	1377.75	38183
20140804:10:00:05.305279	1436.5	498033
20140804:10:00:05.305620	1587.92	631273
20140804:10:00:05.307134	1375.76	620569
20140804:10:00:05.307169	1093.28	250446
20140804:10:00:05.308561	1203.63	175972
20140804:10:00:05.309361	1061.97	553330
20140804:10:00:05.309745	1386.01	459922
20140804:10:00:05.310470	899.56	611810
20140804:10:00:05.310776	860.13	53895
20140804:10:00:05.311129	1181.54	195923
20140804:10:00:05.315354	1090.36	368337
20140804:10:00:05.315609	1148.25	110704
20140804:10:00:05.315620	1589.79	239815
20140804:10:00:05.315736	1795.87	300394
20140804:10:00:05.316015	1409.31	639173
20140804:10:00:05.316076	1574.05	398867
20140804:10:00:05.316793	1157.38	688424
20140804:10:00:05.317174	1279.92	441603
20140804:10:00:05.318789	1001.39	395735
20140804:10:00:05.319153	1132.35	301414
20140804:10:00:05.319576	1009.78	455365
20140804:10:00:05.321890	1290.3	286389
20140804:10:00:05.323497	1137.77	697790
20140804:10:00:05.323559	1149.53	25570
20140804:10:00:05.323655	1625.54	157406
20140804:10:00:05.326077	1145.46	651585
20140804:10:00:05.326816	1396.85	709828
20140804:10:00:05.327045	1298.82	533872
20140804:10:00:05.327748	1154.51	681928
20140804:10:00:05.329531	1521.34	166384
20140804:10:00:05.330052	1001.06	252499
20140804:10:00:05.333303	1606.78	76941
20140804:10:00:05.333521	1685.06	123220
20140804:10:00:05.333940	1531.21	308677
20140804:10:00:05.334104	1548.01	403758
20140804:10:00:05.334730	1713.67	677040
20140804:10:00:05.334860	1285.42	112599
20140804:10:00:05.335569	1294.67	522119
20140804:10:00:05.336081	1352.11	587463
20140804:10:00:05.336772	1643.2	1999
20140804:10:00:05.337004	1231.48	391429
20140804:10:00:05.338154	1131.88	528642
20140804:10:00:05.339406	1624.31	527802
20140804:10:00:05.339879	1560.88	476533
20140804:10:00:05.341384	1280.26	187822
20140804:10:00:05.344521	1093.64	225811
20140804:10:00:05.345611	1476.32	640626
20140804:10:00:05.346597	1109.48	580768
20140804:10:00:05.346876	1314.34	36492
20140804:10:00:05.350024	1457.81	348657
20140804:10:00:05.350194	978.78	378221
20140804:10:00:05.351386	1448.87	366551
20140804:10:00:05.351577	954.04	651392
20140804:10:00:05.356197	1504.93	382774
20140804:10:00:05.357823	1269.96	539376
20140804:10:00:05.359191	1265.73	519589
20140804:10:00:05.359968	1020.58	81263
20140804:10:00:05.360602	1203.73	620545
20140804:10:00:05.362910	1073.84	656308
20140804:10:00:05.363171	1411.5	692046
20140804:10:00:05.367067	1145.9	477700
20140804:10:00:05.367210	1371.1	80970
20140804:10:00:05.367553	1219.12	687494
20140804:10:00:05.368019	1528.57	86658
20140804:10:00:05.368250	1500.28	597522
20140804:10:00:05.368858	1728.67	137120
20140804:10:00:05.369285	1008.59	219987
20140804:10:00:05.369488	1702.44	583545
20140804:10:00:05.370727	930.38	406344
20140804:10:00:05.371171	1105.41	31936
20140804:10:00:05.372428	1128.68	470239
20140804:10:00:05.372785	1363.77	609934
20140804:10:00:05.373084	933.39	522879
20140804:10:00:05.373717	1199.45	235739
20140804:10:00:05.374456	1397.29	470134
20140804:10:00:05.374585	1269.22	607344
20140804:10:00:05.375850	1457.74	407267
20140804:10:00:05.376273	1243.75	396711
20140804:10:00:05.376394	947.32	333028
20140804:10:00:05.376513	1410.58	138130
20140804:10:00:05.376761	1360.48	159182
20140804:10:00:05.378535	1147.08	346563
20140804:10:00:05.380276	990.61	59749
20140804:10:00:05.381766	1378.73	617684
20140804:10:00:05.383247	1359.34	597601
20140804:10:00:05.383938	1363.54	724716
20140804:10:00:05.387121	1243.34	476058
20140804:10:00:05.387725	1296.62	674032
20140804:10:00:05.387943	1598.77	426515
20140804:10:00:05.388448	1496.91	321877
20140804:10:00:05.391893	1183.83	85350
20140804:10:00:05.393441	1617.44	374297
20140804:10:00:05.393999	2081.16	83026
20140804:10:00:05.394160	986.4	468403
20140804:10:00:05.394306	906.59	315790
20140804:10:00:05.395104	1281.18	334821
20140804:10:00:05.395996	1447.07	3244
20140804:10:00:05.396143	1901.67	687138
20140804:10:00:05.397511	1321.41	118034
20140804:10:00:05.398026	1060.32	463233
20140804:10:00:05.398771	1457.79	403270
20140804:10:00:05.398786	1329.35	249806
20140804:10:00:05.398793	1498.73	70194
20140804:10:00:05.399247	1207.25	487871
20140804:10:00:05.399404	1395.74	73342
20140804:10:00:05.399674	969.51	392745
20140804:10:00:05.400229	1502.71	137453
20140804:10:00:05.401227	1263.87	373477
20140804:10:00:05.403629	1176.24	162707
20140804:10:00:05.406769	1075.4	441148
20140804:10:00:05.407894	1493.16	576696
20140804:10:00:05.408547	1100.94	266925
20140804:10:00:05.408915	1462.54	517894
20140804:10:00:05.409836	1447.12	397199
20140804:10:00:05.411066	1389.12	622408
20140804:10:00:05.413725	1329.03	84011
20140804:10:00:05.414258	1905.83	110039
20140804:10:00:05.414941	1357.73	55046
20140804:10:00:05.415389	975.33	542346
20140804:10:00:05.419696	1057.58	401785
20140804:10:00:05.419819	1300.14	395938
20140804:10:00:05.419995	1382.89	622049
20140804:10:00:05.420307	1171.55	315174
20140804:10:00:05.420700	1569.73	103177
20140804:10:00:05.421069	1161.67	250748
20140804:10:00:05.421217	1439.65	95299
20140804:10:00:05.422760	1152.76	278709
20140804:10:00:05.423493	1545.2	727266
20140804:10:00:05.423674	1131.06	558333
20140804:10:00:05.424002	1203.6	460891
20140804:10:00:05.424049	1263.97	722403
20140804:10:00:05.424144	1144.05	235169
20140804:10:00:05.425775	1476.67	135524
20140804:10:00:05.426657	1053.7	28529
20140804:10:00:05.429572	1582.67	195158
20140804:10:00:05.430545	1666.6	351562
20140804:10:00:05.430632	1546.9	225648
20140804:10:00:05.430885	1063.48	591343
20140804:10:00:05.432453	1258.63	19693
20140804:10:00:05.432498	1583.12	591293
20140804:10:00:05.432569	1159.33	686682
20140804:10:00:05.433071	1340.03	571021
20140804:10:00:05.435914	1111.75	557802
20140804:10:00:05.436605	1165.5	631050
20140804:10:00:05.438029	1295.4	91919
20140804:10:00:05.438541	1247.46	262349
20140804:10:00:05.438894	1692.39	552520
20140804:10:00:05.441033	1485.68	352280
